NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NEGATIVE REGULATORS OF RIG-I MDA5 SIGNALING%REACTOME%R-HSA-936440.4	NEGATIVE REGULATORS OF RIG-I MDA5 SIGNALING%REACTOME%R-HSA-936440.4		32	0.48233816	1.5619104	0.020576132	0.7506457	1.0	973	tags=19%, list=6%, signal=20%	
PID_TCR_CALCIUM_PATHWAY%MSIGDB_C2%PID_TCR_CALCIUM_PATHWAY	PID_TCR_CALCIUM_PATHWAY%MSIGDB_C2%PID_TCR_CALCIUM_PATHWAY		18	0.5627164	1.5562437	0.030701755	0.7712497	1.0	3149	tags=33%, list=21%, signal=42%	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048	NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048		25	0.5155131	1.5559672	0.026258206	0.75912476	1.0	2214	tags=44%, list=14%, signal=51%	
MIRNA REGULATION OF P53 PATHWAY IN PROSTATE CANCER%WIKIPATHWAYS_20210210%WP3982%HOMO SAPIENS	MIRNA REGULATION OF P53 PATHWAY IN PROSTATE CANCER%WIKIPATHWAYS_20210210%WP3982%HOMO SAPIENS		17	0.555851	1.5557389	0.033464566	0.7471817	1.0	418	tags=24%, list=3%, signal=24%	
NEGATIVE REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046580	NEGATIVE REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046580		35	0.4737745	1.5530727	0.019693654	0.7495313	1.0	1827	tags=31%, list=12%, signal=36%	
FOREBRAIN NEURON DIFFERENTIATION%GOBP%GO:0021879	FOREBRAIN NEURON DIFFERENTIATION%GOBP%GO:0021879		22	0.52134717	1.5518136	0.019455252	0.74412686	1.0	2786	tags=36%, list=18%, signal=44%	
DNA STRAND ELONGATION%REACTOME DATABASE ID RELEASE 75%69190	DNA STRAND ELONGATION%REACTOME DATABASE ID RELEASE 75%69190		30	0.5016259	1.551805	0.014989293	0.7317553	1.0	2960	tags=37%, list=19%, signal=45%	
REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN%GOBP%GO:0033628	REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN%GOBP%GO:0033628		29	0.49694124	1.550555	0.020920502	0.7265536	1.0	2007	tags=41%, list=13%, signal=48%	
EAR DEVELOPMENT%GOBP%GO:0043583	EAR DEVELOPMENT%GOBP%GO:0043583		44	0.4433608	1.547474	0.014675053	0.73218477	1.0	2868	tags=34%, list=19%, signal=42%	
FCERI MEDIATED MAPK ACTIVATION%REACTOME DATABASE ID RELEASE 75%2871796	FCERI MEDIATED MAPK ACTIVATION%REACTOME DATABASE ID RELEASE 75%2871796		24	0.51511556	1.5406168	0.02536998	0.76064587	1.0	1695	tags=33%, list=11%, signal=37%	
SECONDARY PALATE DEVELOPMENT%GOBP%GO:0062009	SECONDARY PALATE DEVELOPMENT%GOBP%GO:0062009		15	0.56488854	1.5333161	0.05154639	0.79299164	1.0	1208	tags=27%, list=8%, signal=29%	
FATTY ACID BETA OXIDATION%WIKIPATHWAYS_20210210%WP143%HOMO SAPIENS	FATTY ACID BETA OXIDATION%WIKIPATHWAYS_20210210%WP143%HOMO SAPIENS		21	0.53279084	1.5316081	0.03125	0.79099655	1.0	3473	tags=29%, list=23%, signal=37%	
REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071	REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071		50	0.43283385	1.5305653	0.0137795275	0.7850146	1.0	2706	tags=36%, list=18%, signal=44%	
NEGATIVE REGULATION OF PROTEIN MATURATION%GOBP%GO:1903318	NEGATIVE REGULATION OF PROTEIN MATURATION%GOBP%GO:1903318		24	0.50904787	1.5302244	0.036679536	0.77517056	1.0	3406	tags=38%, list=22%, signal=48%	
REGULATION OF PROTEIN PROCESSING%GOBP%GO:0070613	REGULATION OF PROTEIN PROCESSING%GOBP%GO:0070613		75	0.4000112	1.528749	0.018828452	0.77267617	1.0	2346	tags=27%, list=15%, signal=31%	
DNA DAMAGE BYPASS%REACTOME DATABASE ID RELEASE 75%73893	DNA DAMAGE BYPASS%REACTOME DATABASE ID RELEASE 75%73893		47	0.44008803	1.5263611	0.013861386	0.7762153	1.0	2128	tags=30%, list=14%, signal=34%	
PD-1 SIGNALING%REACTOME%R-HSA-389948.2	PD-1 SIGNALING%REACTOME%R-HSA-389948.2		15	0.57859313	1.5240407	0.03950104	0.77953625	1.0	2427	tags=47%, list=16%, signal=55%	
TERMINATION OF TRANSLESION DNA SYNTHESIS%REACTOME DATABASE ID RELEASE 75%5656169	TERMINATION OF TRANSLESION DNA SYNTHESIS%REACTOME DATABASE ID RELEASE 75%5656169		31	0.47250542	1.5234725	0.014705882	0.771838	1.0	3320	tags=29%, list=22%, signal=37%	
VIRAL PROTEIN PROCESSING%GOBP%GO:0019082	VIRAL PROTEIN PROCESSING%GOBP%GO:0019082		37	0.45500034	1.5222543	0.014583333	0.76831675	1.0	1657	tags=22%, list=11%, signal=24%	
NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046	NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046		27	0.49531826	1.5177621	0.041493777	0.78324586	1.0	2479	tags=44%, list=16%, signal=53%	
LIPID OXIDATION%GOBP%GO:0034440	LIPID OXIDATION%GOBP%GO:0034440		65	0.40489754	1.5167344	0.01898734	0.7792061	1.0	2384	tags=20%, list=16%, signal=24%	
REGULATION OF PROTEIN MATURATION%GOBP%GO:1903317	REGULATION OF PROTEIN MATURATION%GOBP%GO:1903317		77	0.40489796	1.5153725	0.00867679	0.7762646	1.0	2346	tags=27%, list=15%, signal=32%	
ZINC HOMEOSTASIS%WIKIPATHWAYS_20210210%WP3529%HOMO SAPIENS	ZINC HOMEOSTASIS%WIKIPATHWAYS_20210210%WP3529%HOMO SAPIENS		20	0.52278453	1.5149581	0.049281314	0.7683029	1.0	3444	tags=40%, list=22%, signal=52%	
INTERFERON ALPHA BETA SIGNALING%REACTOME DATABASE ID RELEASE 75%909733	INTERFERON ALPHA BETA SIGNALING%REACTOME DATABASE ID RELEASE 75%909733		45	0.4413651	1.5141914	0.024175825	0.76263237	1.0	2872	tags=40%, list=19%, signal=49%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0042776	MITOCHONDRIAL ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0042776		18	0.5469572	1.5134103	0.043196544	0.7571137	1.0	728	tags=17%, list=5%, signal=17%	
REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033047	REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033047		65	0.40636465	1.5106788	0.014256619	0.7640053	1.0	2706	tags=35%, list=18%, signal=43%	
ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0015986	ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0015986		19	0.5240671	1.5084435	0.038793102	0.7675673	1.0	728	tags=16%, list=5%, signal=17%	
REGULATION OF HETEROTYPIC CELL-CELL ADHESION%GOBP%GO:0034114	REGULATION OF HETEROTYPIC CELL-CELL ADHESION%GOBP%GO:0034114		16	0.55512726	1.5078561	0.056485355	0.7615976	1.0	2964	tags=44%, list=19%, signal=54%	
NEURON RECOGNITION%GOBP%GO:0008038	NEURON RECOGNITION%GOBP%GO:0008038		34	0.46087292	1.5070701	0.030042918	0.7565724	1.0	1345	tags=26%, list=9%, signal=29%	
DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION%GOBP%GO:0006271	DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION%GOBP%GO:0006271		20	0.51390624	1.5049785	0.044	0.75951344	1.0	3482	tags=45%, list=23%, signal=58%	
NEGATIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051985	NEGATIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051985		28	0.4732835	1.5043435	0.034907598	0.7542275	1.0	2479	tags=43%, list=16%, signal=51%	
INTRINSIC PATHWAY OF FIBRIN CLOT FORMATION%REACTOME%R-HSA-140837.8	INTRINSIC PATHWAY OF FIBRIN CLOT FORMATION%REACTOME%R-HSA-140837.8		15	0.5603645	1.5027673	0.047817048	0.7540343	1.0	1563	tags=20%, list=10%, signal=22%	
FORMATION OF ATP BY CHEMIOSMOTIC COUPLING%REACTOME%R-HSA-163210.2	FORMATION OF ATP BY CHEMIOSMOTIC COUPLING%REACTOME%R-HSA-163210.2		18	0.53977466	1.502299	0.024640657	0.74791735	1.0	728	tags=17%, list=5%, signal=17%	
ZINC ION HOMEOSTASIS%GOBP%GO:0055069	ZINC ION HOMEOSTASIS%GOBP%GO:0055069		17	0.5425733	1.4996107	0.038854804	0.7541526	1.0	3444	tags=47%, list=22%, signal=61%	
NEGATIVE REGULATION OF NEURON APOPTOTIC PROCESS%GOBP%GO:0043524	NEGATIVE REGULATION OF NEURON APOPTOTIC PROCESS%GOBP%GO:0043524		59	0.40995857	1.4995406	0.022624435	0.74612135	1.0	1268	tags=20%, list=8%, signal=22%	
REGULATION OF PROTEIN ACTIVATION CASCADE%GOBP%GO:2000257	REGULATION OF PROTEIN ACTIVATION CASCADE%GOBP%GO:2000257		45	0.43157387	1.4989464	0.018018018	0.74117315	1.0	2619	tags=33%, list=17%, signal=40%	
NEGATIVE REGULATION OF PROTEIN PROCESSING%GOBP%GO:0010955	NEGATIVE REGULATION OF PROTEIN PROCESSING%GOBP%GO:0010955		24	0.50904787	1.4956963	0.037037037	0.7507992	1.0	3406	tags=38%, list=22%, signal=48%	
FORMATION OF FIBRIN CLOT (CLOTTING CASCADE)%REACTOME DATABASE ID RELEASE 75%140877	FORMATION OF FIBRIN CLOT (CLOTTING CASCADE)%REACTOME DATABASE ID RELEASE 75%140877		23	0.5064984	1.4936517	0.031120332	0.7543703	1.0	1563	tags=17%, list=10%, signal=19%	
PULMONARY VALVE DEVELOPMENT%GOBP%GO:0003177	PULMONARY VALVE DEVELOPMENT%GOBP%GO:0003177		17	0.5383166	1.4935528	0.052083332	0.74675447	1.0	2261	tags=53%, list=15%, signal=62%	
QUINONE METABOLIC PROCESS%GOBP%GO:1901661	QUINONE METABOLIC PROCESS%GOBP%GO:1901661		29	0.47568154	1.4930624	0.021786492	0.74153703	1.0	4101	tags=52%, list=27%, signal=70%	
MEIOTIC NUCLEAR DIVISION%GOBP%GO:0140013	MEIOTIC NUCLEAR DIVISION%GOBP%GO:0140013		95	0.37140214	1.492496	0.004255319	0.73660237	1.0	2617	tags=28%, list=17%, signal=34%	
PROCESSING OF DNA DOUBLE-STRAND BREAK ENDS%REACTOME%R-HSA-5693607.1	PROCESSING OF DNA DOUBLE-STRAND BREAK ENDS%REACTOME%R-HSA-5693607.1		74	0.39401665	1.4921188	0.016842104	0.73093855	1.0	2078	tags=20%, list=14%, signal=23%	
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:1903077	NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:1903077		19	0.5275765	1.4908977	0.040892195	0.7297752	1.0	618	tags=21%, list=4%, signal=22%	
ENERGY COUPLED PROTON TRANSPORT, DOWN ELECTROCHEMICAL GRADIENT%GOBP%GO:0015985	ENERGY COUPLED PROTON TRANSPORT, DOWN ELECTROCHEMICAL GRADIENT%GOBP%GO:0015985		19	0.5240671	1.4889977	0.054545455	0.7320741	1.0	728	tags=16%, list=5%, signal=17%	
POLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005976	POLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005976		52	0.41578308	1.4859573	0.019313306	0.7415176	1.0	1532	tags=21%, list=10%, signal=23%	
POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION%GOBP%GO:0010595	POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION%GOBP%GO:0010595		88	0.37864938	1.485435	0.008264462	0.736816	1.0	1478	tags=22%, list=10%, signal=24%	
MEIOTIC CELL CYCLE%GOBP%GO:0051321	MEIOTIC CELL CYCLE%GOBP%GO:0051321		126	0.35881895	1.4850762	0.00625	0.7314885	1.0	2617	tags=27%, list=17%, signal=32%	
FCERI MEDIATED CA+2 MOBILIZATION%REACTOME%R-HSA-2871809.1	FCERI MEDIATED CA+2 MOBILIZATION%REACTOME%R-HSA-2871809.1		23	0.48920044	1.4834784	0.03757829	0.7327068	1.0	1769	tags=35%, list=12%, signal=39%	
PHOSPHORYLATION OF CD3 AND TCR ZETA CHAINS%REACTOME DATABASE ID RELEASE 75%202427	PHOSPHORYLATION OF CD3 AND TCR ZETA CHAINS%REACTOME DATABASE ID RELEASE 75%202427		16	0.55086607	1.4827433	0.054766733	0.7296127	1.0	2427	tags=38%, list=16%, signal=45%	
INNER EAR MORPHOGENESIS%GOBP%GO:0042472	INNER EAR MORPHOGENESIS%GOBP%GO:0042472		24	0.48922098	1.4790338	0.04517454	0.74200207	1.0	2868	tags=33%, list=19%, signal=41%	
