NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PID_HDAC_CLASSIII_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSIII_PATHWAY	PID_HDAC_CLASSIII_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSIII_PATHWAY	Details ...	20	-0.6018839	-1.718781	0.009416196	0.7234434	1.0	1915	tags=30%, list=12%, signal=34%	
PID_ARF_3PATHWAY%MSIGDB_C2%PID_ARF_3PATHWAY	PID_ARF_3PATHWAY%MSIGDB_C2%PID_ARF_3PATHWAY	Details ...	15	-0.64215916	-1.7148652	0.016161617	0.7117065	1.0	664	tags=27%, list=4%, signal=28%	
SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS IN CANCER%REACTOME%R-HSA-2644602.1	SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS IN CANCER%REACTOME%R-HSA-2644602.1	Details ...	56	-0.4791481	-1.7135787	0.0017825312	0.6835275	1.0	3007	tags=38%, list=20%, signal=46%	
NEUROMUSCULAR JUNCTION DEVELOPMENT%GOBP%GO:0007528	NEUROMUSCULAR JUNCTION DEVELOPMENT%GOBP%GO:0007528	Details ...	27	-0.5598286	-1.7125198	0.0059405942	0.6570463	1.0	1955	tags=33%, list=13%, signal=38%	
ACTIVATED NOTCH1 TRANSMITS SIGNAL TO THE NUCLEUS%REACTOME%R-HSA-2122948.3	ACTIVATED NOTCH1 TRANSMITS SIGNAL TO THE NUCLEUS%REACTOME%R-HSA-2122948.3		29	-0.5399371	-1.7093238	0.009615385	0.64634526	1.0	3007	tags=45%, list=20%, signal=56%	
CONSTITUTIVE SIGNALING BY NOTCH1 HD+PEST DOMAIN MUTANTS%REACTOME DATABASE ID RELEASE 75%2894862	CONSTITUTIVE SIGNALING BY NOTCH1 HD+PEST DOMAIN MUTANTS%REACTOME DATABASE ID RELEASE 75%2894862		56	-0.4791481	-1.7064422	0.0	0.635182	1.0	3007	tags=38%, list=20%, signal=46%	
SIGNALING BY NOTCH1 IN CANCER%REACTOME%R-HSA-2644603.2	SIGNALING BY NOTCH1 IN CANCER%REACTOME%R-HSA-2644603.2		56	-0.4791481	-1.7050154	0.0	0.6174425	1.0	3007	tags=38%, list=20%, signal=46%	
AMINO ACID IMPORT%GOBP%GO:0043090	AMINO ACID IMPORT%GOBP%GO:0043090		29	-0.55039775	-1.7043513	0.0057361377	0.59545064	1.0	2904	tags=38%, list=19%, signal=47%	
SYNAPTIC VESICLE EXOCYTOSIS%GOBP%GO:0016079	SYNAPTIC VESICLE EXOCYTOSIS%GOBP%GO:0016079		38	-0.51957124	-1.7041779	0.0056710774	0.57305926	1.0	2886	tags=39%, list=19%, signal=48%	
SIGNALING BY NOTCH1 HD+PEST DOMAIN MUTANTS IN CANCER%REACTOME DATABASE ID RELEASE 75%2894858	SIGNALING BY NOTCH1 HD+PEST DOMAIN MUTANTS IN CANCER%REACTOME DATABASE ID RELEASE 75%2894858		56	-0.4791481	-1.6996412	0.0018939395	0.5758438	1.0	3007	tags=38%, list=20%, signal=46%	
DOPAMINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 75%212676	DOPAMINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 75%212676		21	-0.59660083	-1.6982545	0.013108614	0.564406	1.0	4902	tags=67%, list=32%, signal=98%	
TRANSLOCATION OF SLC2A4 (GLUT4) TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 75%1445148	TRANSLOCATION OF SLC2A4 (GLUT4) TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 75%1445148		48	-0.49002114	-1.6934007	0.0057034222	0.5703503	1.0	4811	tags=56%, list=31%, signal=82%	
SIGNALING BY NOTCH3%REACTOME%R-HSA-9012852.2	SIGNALING BY NOTCH3%REACTOME%R-HSA-9012852.2		45	-0.49779618	-1.6929435	0.007575758	0.5529909	1.0	2636	tags=40%, list=17%, signal=48%	
HISTONE H3-K4 METHYLATION%GOBP%GO:0051568	HISTONE H3-K4 METHYLATION%GOBP%GO:0051568		25	-0.5751019	-1.6922705	0.003787879	0.5379549	1.0	3852	tags=52%, list=25%, signal=69%	
PID_SYNDECAN_4_PATHWAY%MSIGDB_C2%PID_SYNDECAN_4_PATHWAY	PID_SYNDECAN_4_PATHWAY%MSIGDB_C2%PID_SYNDECAN_4_PATHWAY		20	-0.5869236	-1.6889088	0.007827789	0.53774375	1.0	3863	tags=60%, list=25%, signal=80%	
CONSTITUTIVE SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS%REACTOME DATABASE ID RELEASE 75%2644606	CONSTITUTIVE SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS%REACTOME DATABASE ID RELEASE 75%2644606		56	-0.4791481	-1.6837429	0.0076923077	0.5451422	1.0	3007	tags=38%, list=20%, signal=46%	
ICOSANOID TRANSPORT%GOBP%GO:0071715	ICOSANOID TRANSPORT%GOBP%GO:0071715		19	-0.5978787	-1.6826514	0.008	0.53409904	1.0	2448	tags=42%, list=16%, signal=50%	
ANATOMICAL STRUCTURE MATURATION%GOBP%GO:0071695	ANATOMICAL STRUCTURE MATURATION%GOBP%GO:0071695		49	-0.49291968	-1.6817445	0.0018450185	0.5230698	1.0	3653	tags=47%, list=24%, signal=61%	
SIGNALING BY NOTCH1%REACTOME DATABASE ID RELEASE 75%1980143	SIGNALING BY NOTCH1%REACTOME DATABASE ID RELEASE 75%1980143		70	-0.454659	-1.6811807	0.0017793594	0.51075226	1.0	3007	tags=37%, list=20%, signal=46%	
REGULATION OF BETA-CELL DEVELOPMENT%REACTOME%R-HSA-186712.2	REGULATION OF BETA-CELL DEVELOPMENT%REACTOME%R-HSA-186712.2		24	-0.5673448	-1.67961	0.005769231	0.5049444	1.0	2636	tags=42%, list=17%, signal=50%	
SEROTONIN NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-181429.3	SEROTONIN NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-181429.3		16	-0.62985814	-1.6778594	0.007677543	0.49960127	1.0	1186	tags=31%, list=8%, signal=34%	
FOXO-MEDIATED TRANSCRIPTION OF CELL CYCLE GENES%REACTOME%R-HSA-9617828.1	FOXO-MEDIATED TRANSCRIPTION OF CELL CYCLE GENES%REACTOME%R-HSA-9617828.1		15	-0.61499393	-1.6768857	0.014084507	0.49083415	1.0	2942	tags=47%, list=19%, signal=58%	
CLATHRIN-DEPENDENT ENDOCYTOSIS%GOBP%GO:0072583	CLATHRIN-DEPENDENT ENDOCYTOSIS%GOBP%GO:0072583		26	-0.5492051	-1.6756197	0.007751938	0.48340398	1.0	1434	tags=31%, list=9%, signal=34%	
LYMPHOCYTE MIGRATION%GOBP%GO:0072676	LYMPHOCYTE MIGRATION%GOBP%GO:0072676		22	-0.5802994	-1.6749014	0.0059405942	0.4744304	1.0	1979	tags=32%, list=13%, signal=36%	
ARF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF1 PATHWAY	ARF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF1 PATHWAY		19	-0.5978018	-1.6725918	0.0037664783	0.4734112	1.0	1450	tags=26%, list=9%, signal=29%	
FATTY ACID DERIVATIVE TRANSPORT%GOBP%GO:1901571	FATTY ACID DERIVATIVE TRANSPORT%GOBP%GO:1901571		19	-0.5978787	-1.6576601	0.003773585	0.5321125	1.0	2448	tags=42%, list=16%, signal=50%	
REGULATION OF CELLULAR RESPIRATION%GOBP%GO:0043457	REGULATION OF CELLULAR RESPIRATION%GOBP%GO:0043457		19	-0.58907264	-1.6546581	0.013059702	0.5341307	1.0	4510	tags=58%, list=29%, signal=82%	
CYTOKINETIC PROCESS%GOBP%GO:0032506	CYTOKINETIC PROCESS%GOBP%GO:0032506		29	-0.53140575	-1.6538007	0.0116731515	0.52607447	1.0	1166	tags=28%, list=8%, signal=30%	
REGULATION OF OXIDATIVE STRESS-INDUCED NEURON DEATH%GOBP%GO:1903203	REGULATION OF OXIDATIVE STRESS-INDUCED NEURON DEATH%GOBP%GO:1903203		15	-0.61118495	-1.6529806	0.02259887	0.5181371	1.0	2681	tags=33%, list=17%, signal=40%	
CELLULAR RESPONSE TO CARBOHYDRATE STIMULUS%GOBP%GO:0071322	CELLULAR RESPONSE TO CARBOHYDRATE STIMULUS%GOBP%GO:0071322		37	-0.5096996	-1.6527098	0.0055350554	0.50809336	1.0	3493	tags=43%, list=23%, signal=56%	
SIGNALING BY ERBB2%REACTOME%R-HSA-1227986.7	SIGNALING BY ERBB2%REACTOME%R-HSA-1227986.7		46	-0.48971364	-1.6514041	0.003937008	0.5029971	1.0	3284	tags=35%, list=21%, signal=44%	
NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-112310.5	NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-112310.5		46	-0.47722754	-1.6466533	0.007677543	0.51441306	1.0	4257	tags=48%, list=28%, signal=66%	
REGULATION OF MRNA PROCESSING%GOBP%GO:0050684	REGULATION OF MRNA PROCESSING%GOBP%GO:0050684		126	-0.40409544	-1.6461751	0.0	0.505967	1.0	1672	tags=22%, list=11%, signal=25%	
NADH METABOLIC PROCESS%GOBP%GO:0006734	NADH METABOLIC PROCESS%GOBP%GO:0006734		29	-0.53661186	-1.646127	0.007707129	0.49608392	1.0	3142	tags=41%, list=20%, signal=52%	
REGULATION OF BONE REMODELING%GOBP%GO:0046850	REGULATION OF BONE REMODELING%GOBP%GO:0046850		24	-0.5480912	-1.6453545	0.013282732	0.48979497	1.0	1764	tags=33%, list=11%, signal=38%	
ESTABLISHMENT OF EPITHELIAL CELL POLARITY%GOBP%GO:0090162	ESTABLISHMENT OF EPITHELIAL CELL POLARITY%GOBP%GO:0090162		19	-0.5939041	-1.6421497	0.001934236	0.49488562	1.0	4160	tags=63%, list=27%, signal=87%	
MEMBRANE DEPOLARIZATION%GOBP%GO:0051899	MEMBRANE DEPOLARIZATION%GOBP%GO:0051899		45	-0.47865596	-1.641957	0.009469697	0.4865268	1.0	1194	tags=22%, list=8%, signal=24%	
SEALING OF THE NUCLEAR ENVELOPE (NE) BY ESCRT-III%REACTOME%R-HSA-9668328.1	SEALING OF THE NUCLEAR ENVELOPE (NE) BY ESCRT-III%REACTOME%R-HSA-9668328.1		24	-0.54332334	-1.6395857	0.011299435	0.487868	1.0	914	tags=25%, list=6%, signal=27%	
TSH%NETPATH%TSH	TSH%NETPATH%TSH		60	-0.4531251	-1.6310443	0.0018761726	0.51842153	1.0	3284	tags=42%, list=21%, signal=53%	
REGULATION OF PTEN GENE TRANSCRIPTION%REACTOME%R-HSA-8943724.1	REGULATION OF PTEN GENE TRANSCRIPTION%REACTOME%R-HSA-8943724.1		57	-0.4511951	-1.629296	0.0078125	0.51783776	1.0	2133	tags=30%, list=14%, signal=35%	
SIGNAL RELEASE%GOBP%GO:0023061	SIGNAL RELEASE%GOBP%GO:0023061		88	-0.4210312	-1.6259276	0.0018416207	0.5244698	1.0	2649	tags=32%, list=17%, signal=38%	
CELLULAR RESPONSE TO GLUCOSE STIMULUS%GOBP%GO:0071333	CELLULAR RESPONSE TO GLUCOSE STIMULUS%GOBP%GO:0071333		30	-0.5211632	-1.6254611	0.011428571	0.51749337	1.0	2382	tags=33%, list=16%, signal=39%	
CELLULAR RESPONSE TO MONOSACCHARIDE STIMULUS%GOBP%GO:0071326	CELLULAR RESPONSE TO MONOSACCHARIDE STIMULUS%GOBP%GO:0071326		32	-0.508072	-1.6144211	0.011650485	0.5604944	1.0	3493	tags=44%, list=23%, signal=57%	
PARKINSON DISEASE%PANTHER PATHWAY%P00049	PARKINSON DISEASE%PANTHER PATHWAY%P00049		81	-0.4226778	-1.6082112	0.0037243948	0.5828986	1.0	2061	tags=27%, list=13%, signal=31%	
POSITIVE REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903307	POSITIVE REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903307		31	-0.50620556	-1.6055455	0.01119403	0.5868007	1.0	2902	tags=39%, list=19%, signal=48%	
BIOCARTA_P53HYPOXIA_PATHWAY%MSIGDB_C2%BIOCARTA_P53HYPOXIA_PATHWAY	BIOCARTA_P53HYPOXIA_PATHWAY%MSIGDB_C2%BIOCARTA_P53HYPOXIA_PATHWAY		16	-0.59853554	-1.6045434	0.01509434	0.5824324	1.0	842	tags=25%, list=5%, signal=26%	
CELLULAR RESPONSE TO HEXOSE STIMULUS%GOBP%GO:0071331	CELLULAR RESPONSE TO HEXOSE STIMULUS%GOBP%GO:0071331		32	-0.508072	-1.5997782	0.011560693	0.5971512	1.0	3493	tags=44%, list=23%, signal=57%	
POSITIVE REGULATION OF SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0045880	POSITIVE REGULATION OF SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0045880		18	-0.58626723	-1.5990663	0.022357723	0.5917418	1.0	4130	tags=61%, list=27%, signal=84%	
SIGNALING EVENTS MEDIATED BY HDAC CLASS III%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS III	SIGNALING EVENTS MEDIATED BY HDAC CLASS III%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS III		24	-0.53890467	-1.5957888	0.022222223	0.6000934	1.0	1915	tags=25%, list=12%, signal=29%	
RESPONSE TO ISCHEMIA%GOBP%GO:0002931	RESPONSE TO ISCHEMIA%GOBP%GO:0002931		21	-0.5544029	-1.5940354	0.013565891	0.5993578	1.0	2729	tags=43%, list=18%, signal=52%	
CYTOPLASMIC SEQUESTERING OF PROTEIN%GOBP%GO:0051220	CYTOPLASMIC SEQUESTERING OF PROTEIN%GOBP%GO:0051220		18	-0.5751154	-1.589611	0.038383838	0.6125674	1.0	2935	tags=44%, list=19%, signal=55%	
IMATINIB AND CHRONIC MYELOID LEUKEMIA%WIKIPATHWAYS_20210210%WP3640%HOMO SAPIENS	IMATINIB AND CHRONIC MYELOID LEUKEMIA%WIKIPATHWAYS_20210210%WP3640%HOMO SAPIENS		16	-0.585513	-1.5817395	0.028056113	0.64435965	1.0	4045	tags=63%, list=26%, signal=85%	
POSITIVE REGULATION OF HISTONE H3-K4 METHYLATION%GOBP%GO:0051571	POSITIVE REGULATION OF HISTONE H3-K4 METHYLATION%GOBP%GO:0051571		15	-0.60819364	-1.5803943	0.028790787	0.64197296	1.0	321	tags=20%, list=2%, signal=20%	
METABOTROPIC GLUTAMATE RECEPTOR GROUP II PATHWAY%PANTHER PATHWAY%P00040	METABOTROPIC GLUTAMATE RECEPTOR GROUP II PATHWAY%PANTHER PATHWAY%P00040		35	-0.49545166	-1.5776265	0.013282732	0.6473877	1.0	4098	tags=49%, list=27%, signal=66%	
REGULATION OF TRANSCRIPTION INITIATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0060260	REGULATION OF TRANSCRIPTION INITIATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0060260		66	-0.42262357	-1.5750831	0.0058365758	0.65180993	1.0	3719	tags=38%, list=24%, signal=50%	
HISTONE METHYLATION%GOBP%GO:0016571	HISTONE METHYLATION%GOBP%GO:0016571		65	-0.42811194	-1.5749799	0.00528169	0.64347756	1.0	3865	tags=42%, list=25%, signal=55%	
DEVELOPMENTAL MATURATION%GOBP%GO:0021700	DEVELOPMENTAL MATURATION%GOBP%GO:0021700		93	-0.40520117	-1.5703876	0.003937008	0.6583249	1.0	3799	tags=41%, list=25%, signal=54%	
LATE ENDOSOMAL MICROAUTOPHAGY%REACTOME%R-HSA-9615710.3	LATE ENDOSOMAL MICROAUTOPHAGY%REACTOME%R-HSA-9615710.3		30	-0.4940405	-1.5681403	0.009727626	0.6620701	1.0	1789	tags=23%, list=12%, signal=26%	
GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME DATABASE ID RELEASE 75%888590	GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME DATABASE ID RELEASE 75%888590		18	-0.5641923	-1.5677968	0.023529412	0.6550605	1.0	4032	tags=61%, list=26%, signal=83%	
NUCLEUS LOCALIZATION%GOBP%GO:0051647	NUCLEUS LOCALIZATION%GOBP%GO:0051647		16	-0.5806304	-1.5674086	0.037453182	0.6487767	1.0	1802	tags=31%, list=12%, signal=35%	
FGFR3 SIGNALLING IN CHONDROCYTE PROLIFERATION AND TERMINAL DIFFERENTIATION%WIKIPATHWAYS_20210210%WP4767%HOMO SAPIENS	FGFR3 SIGNALLING IN CHONDROCYTE PROLIFERATION AND TERMINAL DIFFERENTIATION%WIKIPATHWAYS_20210210%WP4767%HOMO SAPIENS		23	-0.5357155	-1.564936	0.024340771	0.6528975	1.0	3337	tags=52%, list=22%, signal=67%	
NEURODEGENERATIVE DISEASES%REACTOME DATABASE ID RELEASE 75%8863678	NEURODEGENERATIVE DISEASES%REACTOME DATABASE ID RELEASE 75%8863678		19	-0.55884814	-1.5629826	0.03088803	0.65507054	1.0	240	tags=11%, list=2%, signal=11%	
MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0007517	MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0007517		106	-0.39114544	-1.5614128	0.0037313432	0.65518284	1.0	2216	tags=28%, list=14%, signal=33%	
NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904357	NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904357		24	-0.530517	-1.5570654	0.022988506	0.66967106	1.0	2356	tags=46%, list=15%, signal=54%	
DEREGULATED CDK5 TRIGGERS MULTIPLE NEURODEGENERATIVE PATHWAYS IN ALZHEIMER'S DISEASE MODELS%REACTOME DATABASE ID RELEASE 75%8862803	DEREGULATED CDK5 TRIGGERS MULTIPLE NEURODEGENERATIVE PATHWAYS IN ALZHEIMER'S DISEASE MODELS%REACTOME DATABASE ID RELEASE 75%8862803		19	-0.55884814	-1.5562443	0.026974952	0.6663063	1.0	240	tags=11%, list=2%, signal=11%	
REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901016	REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901016		35	-0.47785944	-1.5557455	0.025490196	0.6609669	1.0	1097	tags=17%, list=7%, signal=18%	
ARF6 DOWNSTREAM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF6 DOWNSTREAM PATHWAY	ARF6 DOWNSTREAM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF6 DOWNSTREAM PATHWAY		15	-0.59861994	-1.5536231	0.031311154	0.6642916	1.0	3863	tags=67%, list=25%, signal=89%	
PTEN REGULATION%REACTOME%R-HSA-6807070.2	PTEN REGULATION%REACTOME%R-HSA-6807070.2		132	-0.37894377	-1.5515004	0.0036101083	0.6678176	1.0	2329	tags=27%, list=15%, signal=31%	
CIRCADIAN REGULATION OF GENE EXPRESSION%GOBP%GO:0032922	CIRCADIAN REGULATION OF GENE EXPRESSION%GOBP%GO:0032922		57	-0.4324126	-1.5482992	0.012367492	0.67780346	1.0	2133	tags=25%, list=14%, signal=28%	
NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME DATABASE ID RELEASE 75%375165	NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME DATABASE ID RELEASE 75%375165		51	-0.43421447	-1.5453143	0.008016032	0.6864412	1.0	2871	tags=37%, list=19%, signal=46%	
REGULATION OF SYNAPTIC PLASTICITY%GOBP%GO:0048167	REGULATION OF SYNAPTIC PLASTICITY%GOBP%GO:0048167		117	-0.38430548	-1.5436355	0.009310987	0.687489	1.0	2117	tags=26%, list=14%, signal=30%	
P38 MAPK SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P38 MAPK SIGNALING PATHWAY	P38 MAPK SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P38 MAPK SIGNALING PATHWAY		27	-0.5107378	-1.543271	0.028625954	0.68161654	1.0	4049	tags=52%, list=26%, signal=70%	
MRNA SPLICE SITE SELECTION%GOBP%GO:0006376	MRNA SPLICE SITE SELECTION%GOBP%GO:0006376		29	-0.5016414	-1.5419023	0.019646365	0.68147737	1.0	2016	tags=34%, list=13%, signal=40%	
REGULATION OF OXIDATIVE PHOSPHORYLATION%GOBP%GO:0002082	REGULATION OF OXIDATIVE PHOSPHORYLATION%GOBP%GO:0002082		25	-0.50946504	-1.540378	0.03538175	0.6824969	1.0	3704	tags=48%, list=24%, signal=63%	
REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090183	REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090183		27	-0.5037171	-1.5396713	0.017077798	0.6785369	1.0	5127	tags=70%, list=33%, signal=106%	
PERIPHERAL NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0007422	PERIPHERAL NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0007422		29	-0.49069288	-1.5338644	0.03359684	0.7020828	1.0	1461	tags=34%, list=10%, signal=38%	
POSITIVE REGULATION OF HISTONE METHYLATION%GOBP%GO:0031062	POSITIVE REGULATION OF HISTONE METHYLATION%GOBP%GO:0031062		28	-0.5096686	-1.5322673	0.022857143	0.7033471	1.0	3655	tags=39%, list=24%, signal=51%	
REGULATION OF PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0090313	REGULATION OF PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0090313		27	-0.51059705	-1.5312284	0.035984848	0.70128524	1.0	2996	tags=33%, list=20%, signal=41%	
AMINO ACID IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0089718	AMINO ACID IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0089718		23	-0.52580816	-1.5289828	0.04509804	0.70609224	1.0	2904	tags=35%, list=19%, signal=43%	
SPINAL CORD DEVELOPMENT%GOBP%GO:0021510	SPINAL CORD DEVELOPMENT%GOBP%GO:0021510		27	-0.49405694	-1.5286207	0.0227704	0.7007202	1.0	3320	tags=41%, list=22%, signal=52%	
PEPTIDYL-LYSINE DIMETHYLATION%GOBP%GO:0018027	PEPTIDYL-LYSINE DIMETHYLATION%GOBP%GO:0018027		18	-0.5465477	-1.5265297	0.051124744	0.7053637	1.0	3955	tags=56%, list=26%, signal=75%	
